country,indicator,year,value
"China, People's Republic of","Taxes on international trade and transactions, Transactions",2018,0.3164058593280155
"Türkiye, Republic of","Grants receivable from foreign governments: capital grants, Transactio",2018,0.0
"China, People's Republic of","Tax, property, estate, inheritance, and gift taxes, Transactions",2018,0.0
"China, People's Republic of","Motor vehicles taxes, Transactions",2018,0.0
"China, People's Republic of","Grants receivable, Other general government, Transactions",2018,0.0
"Türkiye, Republic of","Sales taxes, Transactions",2018,0.0003482459128972
"Türkiye, Republic of","Social contributions, Transactions",2018,0.1709259701854231
"Türkiye, Republic of","Motor vehicles taxes, Transactions",2018,0.3415007618952036
"Türkiye, Republic of","Other revenue, Transactions",2018,3.035607802305597
"China, People's Republic of","Taxes on income, profits, and capital gains, payable by corporations a",2018,2.428776510406846
"Türkiye, Republic of","Other social contributions: employer contributions, Transactions",2018,0.0
"Türkiye, Republic of","Taxes on immovable property, Transactions",2018,0.0
"Türkiye, Republic of","Grants receivable, Other general government, Transactions",2018,0.40291687734985
"Türkiye, Republic of","Other taxes on income, profits, and capital gains, Transactions",2018,0.0457470300009872
"Türkiye, Republic of","Recurrent taxes on immovable property, Transactions",2018,1.322890343598701e-05
"China, People's Republic of","Taxes on income, profits, and capital gains, Transactions",2018,3.337779569492444
"China, People's Republic of","Other taxes on income, profits, and capital gains, Transactions",2018,0.0
"China, People's Republic of","Capital grants receivable, International Organizations, Transactions",2018,0.0
"Türkiye, Republic of","Taxes on income, profits, and capital gains, payable by corporations a",2018,2.19000755245935
"Türkiye, Republic of","Turnover and other general taxes on goods and services, Transactions",2018,0.0288565410736665
"Türkiye, Republic of","Other social contributions: employee contributions, Transactions",2018,0.0
"Türkiye, Republic of","Interest (before FISIM allocation), receivable, Financial corporations",2018,0.2400860158817364
"Türkiye, Republic of","Grants receivable from foreign governments, Transactions",2018,0.0
"Türkiye, Republic of","Capital grants receivable, Other general government, Transactions",2018,0.1507715841346798
"Türkiye, Republic of","Current grants receivable, International Organizations, Transactions",2018,0.0577986267049621
"China, People's Republic of","Taxes on financial and capital transactions, Transactions",2018,0.1066720905231507
"Türkiye, Republic of","Other taxes, Transactions",2018,0.4660732113395721
"Türkiye, Republic of","Other social contributions, Transactions",2018,0.1709259701854231
India,"Taxes on financial and capital transactions, Transactions",2018,0.0004761987907725
India,"Capital grants receivable, International Organizations, Transactions",2018,0.0
"Türkiye, Republic of","Recurrent taxes on net wealth, Transactions",2018,0.0
"Türkiye, Republic of","Grants receivable, International Organizations, Transactions",2018,0.0614868445208777
"Türkiye, Republic of","Other taxes on international trade and transactions, Transactions",2018,0.0
"China, People's Republic of","Exchange taxes, Transactions",2018,0.0
"China, People's Republic of","Current grants receivable, International Organizations, Transactions",2018,0.0
"Türkiye, Republic of","Grants receivable from foreign governments: current grants, Transactio",2018,0.0
"Türkiye, Republic of","Interest (before FISIM allocation), receivable, Transactions",2018,0.2454083773291809
India,"General taxes on goods and services, Transactions",2018,3.950809723132732
"Türkiye, Republic of","Revenue, Transactions",2018,20.87263997097807
India,"Taxes on international trade and transactions, Transactions",2018,0.5952484884656716
"Türkiye, Republic of","Taxes on property, Transactions",2018,0.0245059730768671
"Türkiye, Republic of","Exchange taxes, Transactions",2018,0.0
"Türkiye, Republic of","Tax, property, estate, inheritance, and gift taxes, Transactions",2018,0.0244927441734311
India,"Capital grants receivable, Other general government, Transactions",2018,0.0
India,"Taxes on immovable property, Transactions",2018,4.761987907725373e-05
India,"Taxes, Transactions",2018,12.0174267593032
India,"Other revenue, Transactions",2018,1.156157753018968
India,"Grants receivable from foreign governments, Transactions",2018,0.0141113574998928
India,"Grants receivable, International Organizations, Transactions",2018,0.0
"Türkiye, Republic of","Current grants receivable, Other general government, Transactions",2018,0.2521452932151705
India,"Current grants receivable, International Organizations, Transactions",2018,0.0
"Türkiye, Republic of","Taxes on income, profits, and capital gains, payable by individuals, T",2018,3.711659029495899
"Türkiye, Republic of","Other taxes on goods and services, Transactions",2018,0.0
"Türkiye, Republic of","Taxes on income, profits, and capital gains, Transactions",2018,5.947413611956236
India,"Grants receivable, Transactions",2018,0.0141113574998928
India,"Taxes on income, profits, and capital gains, payable by corporations a",2018,3.285771656330507
Brazil,"Taxes on financial and capital transactions, Transactions",2018,0.5227951560788111
Brazil,"General taxes on goods and services, Transactions",2018,5.542292944226565
Brazil,Other taxes on use of goods and on permission to use goods or perform ,2018,0.154781470701832
India,"Other taxes, Transactions",2018,0.0
Brazil,"Interest (before FISIM allocation), receivable, Other general governme",2018,0.7254167233747921
India,"Other taxes on goods and services, Transactions",2018,0.0660011524010736
India,"Taxes on income, profits, and capital gains, payable by individuals, T",2018,2.740788595779715
Brazil,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2018,4.030610192209209e-07
India,"Taxes on income, profits, and capital gains, Transactions",2018,6.026560252110222
India,"Grants receivable from foreign governments: capital grants, Transactio",2018,0.0141113574998928
India,"Revenue, Transactions",2018,13.20264322075465
Russian Federation,"General taxes on goods and services, Transactions",2018,5.934733311720608
Russian Federation,Other taxes on use of goods and on permission to use goods or perform ,2018,0.2633589947458085
Brazil,"Turnover and other general taxes on goods and services, Transactions",2018,4.24873446674246
Brazil,"Grants receivable, International Organizations, Transactions",2018,0.0002861339413355
Brazil,"Grants receivable from foreign governments, Transactions",2018,0.0
"China, People's Republic of","Other social contributions: employer contributions, Transactions",2018,0.0
Russian Federation,"Current grants receivable, Other general government, Transactions",2018,0.0629202399257065
Russian Federation,"Other social contributions: imputed contributions, Transactions",2018,0.0
India,"Exchange taxes, Transactions",2018,0.0
India,"Other taxes on international trade and transactions, Transactions",2018,0.0
India,"Taxes on property, Transactions",2018,4.761987907725373e-05
India,"Grants receivable from foreign governments: current grants, Transactio",2018,0.0
"Türkiye, Republic of","Taxes on financial and capital transactions, Transactions",2018,0.0
"Türkiye, Republic of","Grants receivable, Transactions",2018,0.4644037218707278
Russian Federation,"Capital grants receivable, Other general government, Transactions",2018,0.0
India,"Tax, property, estate, inheritance, and gift taxes, Transactions",2018,0.0
Brazil,"Recurrent taxes on net wealth, Transactions",2018,0.0
Brazil,"Interest (before FISIM allocation), receivable, Transactions",2018,3.107924920634308
Brazil,"Grants receivable from foreign governments: current grants, Transactio",2018,0.0
Brazil,"Taxes, Transactions",2018,13.94010799351057
Brazil,"Taxes on immovable property, Transactions",2018,0.0202569131949228
Brazil,"Taxes on international trade and transactions, Transactions",2018,0.5811432985413914
Russian Federation,"Recurrent taxes on immovable property, Transactions",2018,0.0
Brazil,"Tax, property, estate, inheritance, and gift taxes, Transactions",2018,0.0
Brazil,"Grants receivable from foreign governments: capital grants, Transactio",2018,0.0
Brazil,"Interest (before FISIM allocation), receivable, Financial corporations",2018,2.382507794198503
Russian Federation,"Turnover and other general taxes on goods and services, Transactions",2018,0.0
India,"Recurrent taxes on immovable property, Transactions",2018,0.0
India,"Other taxes on income, profits, and capital gains, Transactions",2018,0.0
Russian Federation,"Capital grants receivable, International Organizations, Transactions",2018,0.0
Brazil,"Taxes on payroll and workforce, Transactions",2018,0.3484406854118157
Brazil,"Taxes on exports, Transactions",2018,0.0018388729040434
Brazil,"Grants receivable, Transactions",2018,0.0130853650016468
Russian Federation,"Taxes on exports, Transactions",2018,2.887992797264507
Russian Federation,"Tax, property, estate, inheritance, and gift taxes, Transactions",2018,0.0
Brazil,"Current grants receivable, Other general government, Transactions",2018,0.0127002128816367
Russian Federation,"Grants receivable, Transactions",2018,0.0629231283835455
Russian Federation,"Other social contributions: employer contributions, Transactions",2018,0.0
Russian Federation,"Grants receivable from foreign governments: current grants, Transactio",2018,0.0
Russian Federation,"Other taxes on international trade and transactions, Transactions",2018,0.0194999788709309
Brazil,"Capital grants receivable, International Organizations, Transactions",2018,0.0002776181731635
Russian Federation,"Interest (before FISIM allocation), receivable, Financial corporations",2018,0.2161731474882871
Russian Federation,"Sales taxes, Transactions",2018,1.925638559317722e-05
Russian Federation,"Grants receivable from foreign governments: capital grants, Transactio",2018,0.0
Russian Federation,"Taxes on immovable property, Transactions",2018,0.0
Brazil,"Other taxes on goods and services, Transactions",2018,0.015478458709926
"Türkiye, Republic of","Interest (before FISIM allocation), receivable, Other general governme",2018,0.0053223614474443
Brazil,"Taxes on income, profits, and capital gains, payable by individuals, T",2018,2.801742089366576
Russian Federation,"Motor vehicles taxes, Transactions",2018,0.0273536957351082
Brazil,"Motor vehicles taxes, Transactions",2018,0.0
India,"Current grants receivable, Other general government, Transactions",2018,0.0
Russian Federation,"Other social contributions: employee contributions, Transactions",2018,0.0
Brazil,"Other social contributions: employer contributions, Transactions",2018,0.4519361641979509
